level,QRCode,Phase,Message
trace,12001,数据帧,94 F8 28 00 10 F0 04 0F 18 D0 A0 69 2B 46 41 19 32 46 20 46 FF F7 AA FF A0 B1 00 20 03 46 01 46
trace,12001,数据帧,00 90 2A 46 20 46 01 F0 87 F9 58 B9 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 20 F0 01 00
trace,12001,数据帧,84 F8 28 00 21 6A 01 B0 20 46 BD E8 F0 40 08 47 44 01 00 20 30 B5 87 B0 41 4D 00 22 02 A9 28 68
trace,12001,数据帧,00 F0 90 FE 00 28 75 D0 02 98 00 28 03 DA 03 9A 05 99 04 98 90 47 02 98 00 28 64 DB 04 9C 60 69
info,12001,数据传输,[固件升级] 发送数据帧 103/125（256 字节）
trace,12001,数据帧,10 B1 20 1D 00 F0 12 FA 01 A8 00 F0 B3 F8 02 46 02 98 0A 28 57 D2 DF E8 00 F0 05 05 05 2F 36 4D
trace,12001,数据帧,05 05 2F 36 94 F8 28 00 40 F0 01 00 84 F8 28 00 03 98 A1 69 03 46 01 44 20 46 FF F7 57 FF 00 28
trace,12001,数据帧,41 D0 21 6A 20 46 88 47 94 F8 28 00 10 F0 04 0F 39 D0 00 20 00 90 03 98 A1 69 00 23 42 18 19 46
trace,12001,数据帧,20 46 01 F0 29 F9 70 BB 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 94 F8 28 00 20 F0 01 00
trace,12001,数据帧,84 F8 28 00 1F E0 94 F8 28 00 40 F0 01 00 84 F8 28 00 03 98 A0 61 28 B1 81 18 13 46 20 46 FF F7
trace,12001,数据帧,25 FF 10 E0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 94 F8 28 00 10 F0 02 0F 0C D0 20 F0
trace,12001,数据帧,01 00 84 F8 28 00 00 22 02 A9 28 68 00 F0 1A FE 00 28 89 D1 07 B0 30 BD 20 46 00 F0 47 FA F2 E7
trace,12001,数据帧,44 01 00 20 F8 B5 05 46 0C 46 00 F0 9D FB 68 46 00 F0 40 F8 06 46 00 98 10 B1 01 F0 43 F8 F8 BD
info,12001,数据传输,[固件升级] 发送数据帧 104/125（256 字节）
trace,12001,数据帧,44 B9 B5 42 06 D8 01 F0 3D F8 31 46 28 46 FF F7 2D FF F8 BD 0C 48 1C B1 01 69 09 68 91 B1 00 24
trace,12001,数据帧,A9 1B 22 46 00 68 00 F0 A3 FA 01 F0 2B F8 00 28 EF D1 06 49 4F F0 80 50 08 60 BF F3 4F 8F BF F3
trace,12001,数据帧,6F 8F F8 BD 01 24 EB E7 44 01 00 20 04 ED 00 E0 07 49 48 6B 00 68 00 28 05 D0 48 6B C0 68 C0 68
trace,12001,数据帧,40 68 88 62 70 47 4F F0 FF 30 88 62 70 47 00 00 08 01 00 20 70 B5 04 46 00 F0 1C FF 05 46 07 4E
trace,12001,数据帧,B0 68 85 42 04 D2 00 F0 0B F8 01 20 20 60 01 E0 00 20 20 60 B5 60 28 46 70 BD 00 00 44 01 00 20
trace,12001,数据帧,F8 B5 1C 4E F0 68 00 68 00 28 26 D0 00 27 F0 68 C0 68 05 68 C4 68 20 1D 00 F0 38 F9 21 6A 20 46
trace,12001,数据帧,88 47 94 F8 28 00 10 F0 04 0F 12 D0 A0 69 28 44 A8 42 06 D9 60 60 24 61 21 1D F0 68 00 F0 68 F9
trace,12001,数据帧,07 E0 00 23 2A 46 19 46 20 46 00 97 01 F0 64 F8 40 B1 F0 68 00 68 00 28 D9 D1 F0 68 31 69 F1 60
info,12001,数据传输,[固件升级] 发送数据帧 105/125（256 字节）
trace,12001,数据帧,30 61 F8 BD 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 44 01 00 20 00 21 02 78 A5 2A 04 D1
trace,12001,数据帧,40 1C 49 1C 02 78 A5 2A FA D0 88 08 80 B2 70 47 0A 48 40 68 B0 F1 FF 3F 07 D0 50 20 80 F3 11 88
trace,12001,数据帧,BF F3 4F 8F BF F3 6F 8F FE E7 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 00 00 7C 01 00 20
trace,12001,数据帧,82 B0 01 A8 FF F7 3A FD 01 99 FF F7 3B FF FF F7 B1 FE F6 E7 70 B5 04 46 00 F0 42 F9 94 F9 45 50
trace,12001,数据帧,00 2D 0C DD 60 6A 50 B1 04 F1 24 00 00 F0 3E FF 08 B1 00 F0 43 FA 68 1E 45 B2 00 2D F2 DC 4F F0
trace,12001,数据帧,FF 36 84 F8 45 60 00 F0 4B F9 00 F0 29 F9 94 F9 44 50 00 2D 0C DD 20 69 50 B1 04 F1 10 00 00 F0
trace,12001,数据帧,25 FF 08 B1 00 F0 2A FA 68 1E 45 B2 00 2D F2 DC 84 F8 44 60 BD E8 70 40 00 F0 32 B9 2D E9 F0 41
trace,12001,数据帧,05 46 00 26 00 F0 A0 FA 34 4F 38 68 08 B9 FF F7 07 FD 78 69 05 42 51 D1 9D B1 08 35 15 F0 07 0F
info,12001,数据传输,[固件升级] 发送数据帧 106/125（256 字节）
trace,12001,数据帧,0F D0 05 F0 07 00 C0 F1 08 00 05 44 15 F0 07 0F 07 D0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F
trace,12001,数据帧,FE E7 00 2D 3A D0 78 68 85 42 37 D8 24 49 08 46 04 68 01 E0 21 46 04 46 60 68 A8 42 02 D2 20 68
trace,12001,数据帧,00 28 F7 D1 38 68 84 42 28 D0 08 68 00 F1 08 06 20 68 08 60 60 68 41 1B 10 29 0F D9 60 19 10 F0
trace,12001,数据帧,07 0F 07 D0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 41 60 65 60 FF F7 8A FD 61 68 78 68
trace,12001,数据帧,40 1A 78 60 BA 68 90 42 00 D2 B8 60 78 69 08 43 60 60 00 20 20 60 F8 68 40 1C F8 60 00 F0 F2 FE
trace,12001,数据帧,16 F0 07 0F 07 D0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 30 46 BD E8 F0 81 5C 01 00 20
trace,12001,数据帧,74 01 00 20 00 1F 4F F0 80 73 03 60 00 1F 21 F0 01 01 01 60 00 1F 05 49 01 60 14 38 02 60 00 1F
trace,12001,数据帧,6F F0 02 01 01 60 20 38 70 47 00 00 29 68 0C 08 10 B5 00 24 FD F7 1C FF 04 1E 03 D1 FF F7 E8 F9
info,12001,数据传输,[固件升级] 发送数据帧 107/125（256 字节）
trace,12001,数据帧,20 46 10 BD FC F7 B0 FE FE F7 8A FA FF 20 06 49 08 74 FF 21 04 48 41 74 FF 20 03 49 88 74 FF 21
trace,12001,数据帧,01 48 C1 74 20 46 EC E7 24 00 00 20 01 69 43 68 82 68 9A 60 83 68 42 68 5A 60 4A 68 82 42 01 D1
trace,12001,数据帧,82 68 4A 60 00 22 02 61 08 68 40 1E 08 60 08 68 70 47 00 00 00 28 01 D1 02 48 00 68 00 6B FF F7
trace,12001,数据帧,DB BE 00 00 08 01 00 20 03 4B 03 60 03 F1 5C 00 08 60 80 20 10 60 70 47 A8 4D 00 20 04 4B 03 60
trace,12001,数据帧,03 F1 5C 00 08 60 4F F4 80 70 10 60 70 47 00 00 04 50 00 20 00 F1 08 01 41 60 4F F0 FF 32 82 60
trace,12001,数据帧,C1 60 01 61 00 21 01 60 70 47 00 21 01 61 70 47 10 B4 D1 F8 00 C0 BC F1 FF 3F 02 D0 00 F1 08 02
trace,12001,数据帧,02 E0 02 69 04 E0 1A 46 53 68 1C 68 64 45 FA D9 53 68 4B 60 99 60 8A 60 51 60 08 61 01 68 49 1C
trace,12001,数据帧,01 60 10 BC 70 47 42 68 4A 60 93 68 8B 60 93 68 59 60 91 60 08 61 01 68 49 1C 01 60 70 47 00 00
info,12001,数据传输,[固件升级] 发送数据帧 108/125（256 字节）
trace,12001,数据帧,50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F 0A 49 48 68 40 1C 48 60 01 28 0C D1 08 48 00 68 10 F0
trace,12001,数据帧,FF 0F 07 D0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 70 47 00 00 7C 01 00 20 04 ED 00 E0
trace,12001,数据帧,09 49 48 68 00 28 06 D0 40 1E 48 60 00 28 01 D1 80 F3 11 88 70 47 50 20 80 F3 11 88 BF F3 4F 8F
trace,12001,数据帧,BF F3 6F 8F FE E7 00 00 7C 01 00 20 70 B5 00 28 2A D0 A0 F1 08 04 15 4D 60 68 69 69 08 42 07 D1
trace,12001,数据帧,50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 22 68 3A B1 50 20 80 F3 11 88 BF F3 4F 8F BF F3
trace,12001,数据帧,6F 8F FE E7 88 43 60 60 00 F0 3E F9 60 68 69 68 08 44 68 60 20 46 FF F7 6B FC 28 69 40 1C 28 61
trace,12001,数据帧,BD E8 70 40 00 F0 DE BD 70 BD 00 00 5C 01 00 20 4F F0 E0 20 00 21 01 61 81 61 05 49 4F F4 7A 72
trace,12001,数据帧,09 68 B1 FB F2 F1 49 1E 41 61 07 21 01 61 70 47 F8 00 00 20 10 B5 F9 F7 33 FB 11 49 10 28 0E D3
info,12001,数据传输,[固件升级] 发送数据帧 109/125（256 字节）
trace,12001,数据帧,00 F1 E0 20 90 F8 F0 03 0A 78 90 42 07 D2 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 09 48
trace,12001,数据帧,00 68 89 68 00 F4 E0 60 88 42 07 D9 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 10 BD 00 00
trace,12001,数据帧,7C 01 00 20 0C ED 00 E0 00 22 08 4B 53 F8 32 C0 BC F1 00 0F 03 D0 52 1C 08 2A F7 D3 70 47 43 F8
trace,12001,数据帧,32 10 03 EB C2 01 48 60 70 47 00 00 8C 47 00 20 70 B5 04 46 0D 46 16 46 FF F7 42 FF 94 F9 44 00
trace,12001,数据帧,B0 F1 FF 3F 4F F0 00 00 01 D1 84 F8 44 00 94 F9 45 10 B1 F1 FF 3F 01 D1 84 F8 45 00 FF F7 50 FF
trace,12001,数据帧,A0 6B 28 B9 32 46 29 46 04 F1 24 00 00 F0 56 F8 20 46 BD E8 70 40 FF F7 DD BD 00 00 10 B5 02 46
trace,12001,数据帧,00 20 00 2A 12 D0 0F 48 00 6B 38 B1 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 00 F0 A4 F8
trace,12001,数据帧,00 21 10 46 FF F7 CE F9 00 F0 4C FD 00 28 07 D1 05 49 4F F0 80 50 08 60 BF F3 4F 8F BF F3 6F 8F
info,12001,数据传输,[固件升级] 发送数据帧 110/125（256 字节）
trace,12001,数据帧,10 BD 00 00 08 01 00 20 04 ED 00 E0 02 49 0A 6A 02 60 C9 68 41 60 70 47 08 01 00 20 01 49 01 20
trace,12001,数据帧,C8 61 70 47 08 01 00 20 10 B5 0C 46 00 28 0B D0 09 4A 12 68 02 F1 18 01 FF F7 BA FE 20 46 BD E8
trace,12001,数据帧,10 40 01 21 FF F7 9E B9 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 08 01 00 20 70 B5 0D 46
trace,12001,数据帧,14 46 00 28 0D D0 0B 49 09 68 18 31 FF F7 BB FE 0C B1 4F F0 FF 35 21 46 28 46 BD E8 70 40 FF F7
trace,12001,数据帧,81 B9 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 00 00 08 01 00 20 30 B5 87 B0 00 25 06 95
trace,12001,数据帧,05 95 04 AA 05 A9 06 A8 FF F7 5E FE 06 98 05 99 01 91 02 90 00 23 00 95 17 A1 19 48 04 9A 00 F0
trace,12001,数据帧,BB FB 18 4C E0 62 08 B1 01 20 00 E0 00 20 01 28 01 D1 00 F0 3D FD 01 28 0A D0 B0 F1 FF 3F 19 D1
trace,12001,数据帧,50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F 4F F0
info,12001,数据传输,[固件升级] 发送数据帧 111/125（256 字节）
trace,12001,数据帧,FF 30 A0 62 01 20 60 61 E5 60 07 B0 BD E8 30 40 00 F0 48 B8 07 B0 30 BD 49 44 4C 45 00 00 00 00
trace,12001,数据帧,49 63 0C 08 08 01 00 20 02 48 01 6B 49 1C 01 63 70 47 00 00 08 01 00 20 18 4B 18 6B 00 28 02 D0
trace,12001,数据帧,01 20 D8 61 70 47 00 20 D8 61 18 69 14 49 00 EB 80 02 51 F8 22 20 3A B9 C0 B1 40 1E 00 EB 80 02
trace,12001,数据帧,51 F8 22 20 00 2A F7 D0 00 EB 80 02 01 EB 82 01 4A 68 52 68 4A 60 01 F1 08 0C 62 45 01 D1 52 68
trace,12001,数据帧,4A 60 49 68 C9 68 19 60 18 61 70 47 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 08 01 00 20
trace,12001,数据帧,CC 47 00 20 10 B5 82 B0 38 48 01 68 38 4A 91 42 07 D1 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F
trace,12001,数据帧,FE E7 00 68 33 49 88 42 07 D1 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 2F 49 08 78 01 90
trace,12001,数据帧,FF 20 08 70 08 78 00 90 9D F8 00 00 9D F8 00 20 00 F0 F0 00 90 42 07 D0 50 20 80 F3 11 88 BF F3
info,12001,数据传输,[固件升级] 发送数据帧 112/125（256 字节）
trace,12001,数据帧,4F 8F BF F3 6F 8F FE E7 9D F8 00 00 23 4C 00 F0 50 00 20 70 07 20 A0 60 9D F8 00 00 10 F0 80 0F
trace,12001,数据帧,0B D0 A0 68 40 1E A0 60 9D F8 00 00 40 00 00 90 9D F8 00 00 10 F0 80 0F F3 D1 A0 68 03 28 07 D0
trace,12001,数据帧,50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 4F F4 40 70 A0 60 01 98 08 70 11 48 01 68 41 F4
trace,12001,数据帧,70 01 01 60 01 68 41 F0 70 41 01 60 FF F7 30 FE 00 20 60 60 F9 F7 3C F9 0A 48 01 68 41 F0 40 41
trace,12001,数据帧,01 60 F9 F7 21 F9 02 B0 00 20 10 BD 00 ED 00 E0 71 C2 0F 41 70 C2 0F 41 00 E4 00 E0 7C 01 00 20
trace,12001,数据帧,20 ED 00 E0 34 EF 00 E0 10 B5 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F 00 F0 02 FB 18 B1 04 49
trace,12001,数据帧,4F F0 80 50 08 60 00 20 80 F3 11 88 10 BD 00 00 04 ED 00 E0 38 B5 04 9D 00 28 04 D0 5B B1 02 B1
trace,12001,数据帧,89 B1 C2 B1 20 E0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 50 20 80 F3 11 88 BF F3 4F 8F
info,12001,数据传输,[固件升级] 发送数据帧 113/125（256 字节）
trace,12001,数据帧,BF F3 6F 8F FE E7 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 39 B1 50 20 80 F3 11 88 BF F3
trace,12001,数据帧,4F 8F BF F3 6F 8F FE E7 4F F0 50 0C CD F8 00 C0 1C 46 01 23 84 F8 46 30 2B 46 00 94 FF F7 9C F9
trace,12001,数据帧,20 46 38 BD 70 B5 04 46 0D 46 00 2C 25 D0 FF F7 57 FD 22 6C E1 6B 20 68 01 FB 02 00 A0 60 00 20
trace,12001,数据帧,A0 63 20 68 60 60 E1 6B 22 6C 20 68 49 1E 01 FB 02 00 E0 60 4F F0 FF 30 84 F8 44 00 84 F8 45 00
trace,12001,数据帧,9D B1 04 F1 10 00 FF F7 05 FD 04 F1 24 00 FF F7 01 FD FF F7 55 FD 01 20 70 BD 50 20 80 F3 11 88
trace,12001,数据帧,BF F3 4F 8F BF F3 6F 8F FE E7 20 69 00 28 F0 D0 04 F1 10 00 00 F0 2A FB 00 28 EA D0 04 49 4F F0
trace,12001,数据帧,80 50 08 60 BF F3 4F 8F BF F3 6F 8F E1 E7 00 00 04 ED 00 E0 2D E9 FF 47 82 B0 04 46 8A 46 1F 46
trace,12001,数据帧,00 25 00 2C 03 D0 BA F1 00 0F 08 D0 11 E0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 20 6C
info,12001,数据传输,[固件升级] 发送数据帧 114/125（256 字节）
trace,12001,数据帧,38 B1 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 02 2F 0A D1 E0 6B 01 28 07 D0 50 20 80 F3
trace,12001,数据帧,11 88 BF F3 4F 8F BF F3 6F 8F FE E7 00 F0 34 FA 48 B9 04 98 38 B1 50 20 80 F3 11 88 BF F3 4F 8F
trace,12001,数据帧,BF F3 6F 8F FE E7 00 26 4F F0 80 58 DF F8 F0 90 FF F7 D6 FC A0 6B E1 6B 88 42 05 D3 02 2F 03 D0
trace,12001,数据帧,04 98 08 B3 35 B3 29 E0 3A 46 51 46 20 46 FF F7 5D F8 61 6A 59 B1 04 F1 24 00 00 F0 C7 FA 68 B1
trace,12001,数据帧,C9 F8 00 80 BF F3 4F 8F BF F3 6F 8F 06 E0 28 B1 C9 F8 00 80 BF F3 4F 8F BF F3 6F 8F FF F7 D0 FC
trace,12001,数据帧,06 B0 01 20 BD E8 F0 87 FF F7 CA FC 06 B0 00 20 BD E8 F0 87 68 46 FF F7 A9 FD 01 25 FF F7 C0 FC
trace,12001,数据帧,FF F7 32 FE FF F7 9C FC 94 F9 44 00 B0 F1 FF 3F 01 D1 84 F8 44 60 94 F9 45 00 B0 F1 FF 3F 01 D1
trace,12001,数据帧,84 F8 45 60 FF F7 AC FC 04 A9 68 46 00 F0 2E F9 40 B1 20 46 FF F7 3E FB 00 F0 C4 FA 06 B0 00 20
info,12001,数据传输,[固件升级] 发送数据帧 115/125（256 字节）
trace,12001,数据帧,BD E8 F0 87 20 46 FF F7 A2 F9 90 B1 04 F1 10 00 04 99 FF F7 89 FD 20 46 FF F7 2C FB 00 F0 B2 FA
trace,12001,数据帧,00 28 95 D1 C9 F8 00 80 BF F3 4F 8F BF F3 6F 8F 8E E7 20 46 FF F7 1E FB 00 F0 A4 FA 88 E7 00 00
trace,12001,数据帧,04 ED 00 E0 2D E9 F0 47 04 46 89 46 17 46 1E 46 00 2C 03 D0 B9 F1 00 0F 08 D0 11 E0 50 20 80 F3
trace,12001,数据帧,11 88 BF F3 4F 8F BF F3 6F 8F FE E7 20 6C 38 B1 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7
trace,12001,数据帧,02 2E 0A D1 E0 6B 01 28 07 D0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 FF F7 AB FC 50 20
trace,12001,数据帧,EF F3 11 88 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F A0 6B E1 6B 88 42 06 D3 02 2E 04 D0 00 20 88 F3
trace,12001,数据帧,11 88 BD E8 F0 87 94 F9 45 50 A0 6B 32 46 49 46 20 46 FE F7 AB FF B5 F1 FF 3F 04 D0 68 1C 84 F8
trace,12001,数据帧,45 00 01 20 EB E7 60 6A 00 28 FA D0 04 F1 24 00 00 F0 0C FA 00 28 F4 D0 00 2F F2 D0 01 20 38 60
info,12001,数据传输,[固件升级] 发送数据帧 116/125（256 字节）
trace,12001,数据帧,EF E7 00 00 2D E9 F7 47 83 B0 04 46 8A 46 00 25 00 2C 03 D0 BA F1 00 0F 08 D0 11 E0 50 20 80 F3
trace,12001,数据帧,11 88 BF F3 4F 8F BF F3 6F 8F FE E7 20 6C 38 B1 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7
trace,12001,数据帧,00 F0 2A F9 48 B9 05 98 38 B1 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 00 27 4F F0 80 58
trace,12001,数据帧,DF F8 E4 90 FF F7 CC FB A6 6B C6 B1 51 46 20 46 FE F7 4A FF 70 1E A0 63 20 69 50 B1 04 F1 10 00
trace,12001,数据帧,00 F0 C4 F9 28 B1 C9 F8 00 80 BF F3 4F 8F BF F3 6F 8F FF F7 D5 FB 06 B0 01 20 BD E8 F0 87 05 98
trace,12001,数据帧,08 B1 35 B1 09 E0 FF F7 CB FB 06 B0 00 20 BD E8 F0 87 68 46 FF F7 AA FC 01 25 FF F7 C1 FB FF F7
trace,12001,数据帧,33 FD FF F7 9D FB 94 F9 44 00 B0 F1 FF 3F 01 D1 84 F8 44 70 94 F9 45 00 B0 F1 FF 3F 01 D1 84 F8
trace,12001,数据帧,45 70 FF F7 AD FB 05 A9 68 46 00 F0 2F F8 68 B1 20 46 FF F7 3F FA 00 F0 C5 F9 20 46 FF F7 9A F8
info,12001,数据传输,[固件升级] 发送数据帧 117/125（256 字节）
trace,12001,数据帧,00 28 AF D0 06 B0 00 20 BD E8 F0 87 20 46 FF F7 91 F8 90 B1 04 F1 24 00 05 99 FF F7 85 FC 20 46
trace,12001,数据帧,FF F7 28 FA 00 F0 AE F9 00 28 9B D1 C9 F8 00 80 BF F3 4F 8F BF F3 6F 8F 94 E7 20 46 FF F7 1A FA
trace,12001,数据帧,00 F0 A0 F9 8E E7 00 00 04 ED 00 E0 70 B5 05 46 0C 46 00 2D 15 D0 E4 B1 FF F7 52 FB DF F8 68 C0
trace,12001,数据帧,DC F8 0C 00 6B 68 C1 1A 22 68 B2 F1 FF 3F 18 D0 2E 68 DC F8 20 C0 66 45 15 D0 83 42 13 D8 01 24
trace,12001,数据帧,1D E0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F
trace,12001,数据帧,FE E7 00 24 0B E0 8A 42 06 D9 50 1A 20 60 28 46 FF F7 2C FC 00 24 02 E0 00 20 20 60 01 24 FF F7
trace,12001,数据帧,3F FB 20 46 70 BD 00 00 08 01 00 20 2D E9 F0 4F 85 B0 81 46 0F 9F 0E 9E 8A 46 90 46 9B 46 4F EA
trace,12001,数据帧,88 00 FF F7 FB F9 05 46 28 00 0A D0 5C 20 FF F7 F5 F9 04 46 0C B1 25 63 04 E0 28 46 FF F7 36 FB
info,12001,数据传输,[固件升级] 发送数据帧 118/125（256 字节）
trace,12001,数据帧,00 E0 00 24 9C B1 00 20 84 F8 59 00 03 90 5B 46 42 46 51 46 01 97 00 96 02 94 48 46 FE F7 3D FF
trace,12001,数据帧,20 46 FE F7 DF FD 05 B0 01 20 BD E8 F0 8F 05 B0 4F F0 FF 30 BD E8 F0 8F 70 B5 86 B0 06 46 DD F8
trace,12001,数据帧,28 C0 0C 9C 0B 98 00 28 16 D0 EC B1 5C 25 04 95 20 63 02 20 84 F8 59 00 00 20 05 AD 03 90 CD F8
trace,12001,数据帧,00 C0 01 95 02 94 30 46 FE F7 17 FF 20 46 FE F7 B9 FD 05 98 06 B0 70 BD 50 20 80 F3 11 88 BF F3
trace,12001,数据帧,4F 8F BF F3 6F 8F FE E7 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 05 48 41 69 00 29 03 D0
trace,12001,数据帧,00 6B 18 B1 00 20 70 47 01 20 70 47 02 20 70 47 08 01 00 20 01 48 C0 68 70 47 00 00 08 01 00 20
trace,12001,数据帧,2D E9 F0 41 00 26 2F 4F 38 6B 00 28 05 D0 B8 69 40 1C B8 61 30 46 BD E8 F0 81 F8 68 45 1C FD 60
trace,12001,数据帧,9D B9 78 6B 00 68 38 B1 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 78 6B B9 6B 79 63 B8 63
info,12001,数据传输,[固件升级] 发送数据帧 119/125（256 字节）
trace,12001,数据帧,38 6A 40 1C 38 62 FF F7 A3 F8 B8 6A DF F8 78 80 85 42 0D D3 78 6B 00 68 38 B1 78 6B C0 68 C4 68
trace,12001,数据帧,60 68 85 42 12 D2 B8 62 02 E0 4F F0 FF 30 B8 62 38 68 C0 6A 00 EB 80 00 58 F8 20 00 01 28 00 D9
trace,12001,数据帧,01 26 F8 69 00 28 C5 D0 01 26 C3 E7 20 1D FF F7 ED F9 A0 6A 18 B1 04 F1 18 00 FF F7 E7 F9 E1 6A
trace,12001,数据帧,38 69 81 42 00 D9 39 61 01 EB 81 00 08 EB 80 00 21 1D FF F7 38 FA E0 6A 39 68 C9 6A 88 42 C9 D3
trace,12001,数据帧,01 26 C7 E7 08 01 00 20 CC 47 00 20 70 B5 04 46 00 21 00 28 33 D0 1B 4D 28 68 84 42 07 D0 50 20
trace,12001,数据帧,80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 20 6D 38 B1 40 1E 20 65 E3 6C E2 6A 9A 42 1F D0 40 B1
trace,12001,数据帧,1D E0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 20 1D FF F7 AA F9 E0 6C E0 62 C0 F1 38 00
trace,12001,数据帧,A0 61 E0 6A 29 69 88 42 00 D9 28 61 06 49 00 EB 80 00 01 EB 80 00 21 1D FF F7 F5 F9 01 21 08 46
info,12001,数据传输,[固件升级] 发送数据帧 120/125（256 字节）
trace,12001,数据帧,70 BD 00 00 08 01 00 20 CC 47 00 20 70 B5 C0 68 C4 68 00 2C 14 D0 04 F1 18 00 FF F7 87 F9 16 4D
trace,12001,数据帧,28 6B A8 B1 04 F1 18 01 14 48 FF F7 DC F9 E0 6A 29 68 C9 6A 88 42 1C D9 01 20 01 21 E9 61 70 BD
trace,12001,数据帧,50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 20 1D FF F7 6B F9 E0 6A 29 69 88 42 00 D9 28 61
trace,12001,数据帧,07 49 00 EB 80 00 01 EB 80 00 21 1D FF F7 BB F9 DD E7 00 20 70 BD 00 00 08 01 00 20 54 4C 00 20
trace,12001,数据帧,CC 47 00 20 2D E9 F0 47 00 24 00 27 2D 4D 28 6B 00 28 07 D0 FF F7 B4 F9 28 6B 40 1E 28 63 28 6B
trace,12001,数据帧,40 B1 49 E0 50 20 80 F3 11 88 BF F3 4F 8F BF F3 6F 8F FE E7 A8 68 00 28 3E D0 23 4E 30 68 4F F0
trace,12001,数据帧,01 08 00 B3 A6 F5 91 69 F0 68 C4 68 04 F1 18 00 FF F7 2C F9 20 1D FF F7 29 F9 E0 6A 29 69 88 42
trace,12001,数据帧,00 D9 28 61 00 EB 80 00 09 EB 80 00 21 1D FF F7 7A F9 E0 6A 29 68 C9 6A 88 42 01 D3 C5 F8 1C 80
info,12001,数据传输,[固件升级] 发送数据帧 121/125（256 字节）
trace,12001,数据帧,30 68 00 28 E0 D1 0C B1 FE F7 A2 FF AC 69 4C B1 FF F7 D6 FE 08 B1 C5 F8 1C 80 64 1E 00 2C F7 D1
trace,12001,数据帧,00 20 A8 61 E8 69 38 B1 01 27 08 49 38 07 08 60 BF F3 4F 8F BF F3 6F 8F FF F7 82 F9 38 46 BD E8
trace,12001,数据帧,F0 87 00 00 08 01 00 20 54 4C 00 20 04 ED 00 E0 30 B5 87 B0 00 24 FE F7 89 FC 13 4D 28 68 B0 B1
trace,12001,数据帧,00 20 06 90 05 90 04 AA 05 A9 06 A8 FF F7 06 F9 05 99 06 98 02 22 00 92 01 91 02 90 00 23 0B A1
trace,12001,数据帧,0C 48 04 9A FF F7 58 FE 68 60 00 B1 01 24 14 B1 07 B0 20 46 30 BD 50 20 80 F3 11 88 BF F3 4F 8F
trace,12001,数据帧,BF F3 6F 8F FE E7 00 00 44 01 00 20 54 6D 72 20 53 76 63 00 59 68 0C 08 F0 B5 85 B0 84 46 0A 9D
trace,12001,数据帧,16 46 1F 46 00 22 BC F1 00 0F 14 D0 16 4C 20 68 00 B3 00 91 01 96 CD F8 08 C0 06 29 1B DA FF F7
